,conf,text,x,y,imageName
5,96.194065,CIN NO: ,0.19686274509803922,0.38666666666666666,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/76.jpeg
8,96.304596,TAX ,0.6054901960784314,0.41575757575757577,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/76.jpeg
9,85.9011978,HSN/SAC Qty. Rate 1 1499. ,1.1592156862745098,1.2063636363636363,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/76.jpeg
10,60.337559,1 ,0.16156862745098038,1.2793939393939393,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/76.jpeg
11,70.828506,rahul-rahul ,0.6137254901960785,0.573939393939394,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/76.jpeg
14,92.21736150000001,Cust GSTIN: ,0.3388235294117647,0.6503030303030303,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/76.jpeg
18,94.647514,Srl ,0.08509803921568627,1.1293939393939394,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/76.jpeg
20,94.337608,Item ,0.34862745098039216,1.1639393939393938,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/76.jpeg
24,84.783066,@9.00 ,0.47411764705882353,1.333939393939394,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/76.jpeg
25,83.26167044444446,2 MENS TROUSER CGST @9.00 UT/ 3 1001-0110- ASSTD ,0.40431372549019606,1.5360606060606061,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/76.jpeg
26,74.618599,Dis% ,1.3054901960784313,1.5284848484848486,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/76.jpeg
0,48.596659800000005,PVT LTD Lf Ibi 7 ,0.3996078431372549,0.16515151515151516,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/37.jpeg
5,84.751642,"Mayur Vihar Phase Phone 011-49876634, Email -— Website — ",0.19686274509803922,0.38666666666666666,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/37.jpeg
6,52.765330999999996,-— — ,0.3270588235294118,0.4175757575757576,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/37.jpeg
7,90.863888,accounts@makeindiajourney.com www.makeindiajourney.com ,0.47843137254901963,0.4160606060606061,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/37.jpeg
9,93.89307166666667,SUB TOTAL IGST 5% CGST 2.5% ,1.1592156862745098,1.2063636363636363,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/37.jpeg
11,94.92124933333334,"Apporva, 7th Main, ",0.6137254901960785,0.573939393939394,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/37.jpeg
12,96.58549099999999,OF SUPPLY ,1.2211764705882353,0.5727272727272728,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/37.jpeg
14,89.59891336363636,"Address35, Ist Floor, Apporva, Rao Layout, Hosakerehalli Bangalore -560085 PH:-91 9008511911 ",0.3388235294117647,0.6503030303030303,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/37.jpeg
16,95.958702,SAC CODE ,1.4168627450980391,0.7733333333333333,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/37.jpeg
17,91.209641,— ,0.23176470588235293,0.8078787878787879,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/37.jpeg
25,95.85740519999999,ITS COMPUTER GENERATED INVOICE HENCE ,0.40431372549019606,1.5360606060606061,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/37.jpeg
26,96.52537133333333,Received by bank Received by cash ,1.3054901960784313,1.5284848484848486,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/37.jpeg
0,95.80432225,To Code Ram Name Ram Address Address 1 ,0.29047890535917903,0.21966948810963322,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/47.jpeg
4,95.99911900000001,(State Code): ,0.6736031927023945,0.3708182184602983,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/47.jpeg
5,68.3242685,Invoice No.: 821/63 Remarks ,0.14310148232611175,0.5143087464731962,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/47.jpeg
6,43.506298,No.: 821/63 ,0.2377423033067275,0.5554212011285772,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/47.jpeg
9,96.344406,Signature ,0.8426453819840365,1.6045949214026602,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/47.jpeg
10,93.278366,Checked ,0.11744583808437856,1.7017331721080209,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/47.jpeg
11,0.0,pment ,0.44612314709236034,0.7634018540910923,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/47.jpeg
13,10.210251,motte ,1.0290763968072976,0.7646110439338977,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/47.jpeg
14,92.64164925,Taxable Value CGST CGST ,0.24629418472063855,0.8649738008867393,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/47.jpeg
15,96.281891,0.00 ,0.7950399087799316,0.9746070133010882,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/47.jpeg
17,96.117941,1270.34 Amount (in words): ,0.1684720638540479,1.0745667069729947,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/47.jpeg
25,94.6065308,Electronic Reference Number 15/09/2022 11:31:17AM ,0.29389965792474343,2.0431277710600564,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/47.jpeg
0,12.877932333333334,ra rire Poanothan ,0.41088709677419355,0.15535917901938426,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
2,21.08061066666667,weds tdaduial well ,1.2608870967741936,0.1733181299885975,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
3,20.169436,weds ! tdaduial ,1.4036290322580645,0.17274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
4,23.914595333333335,vy Pilani TOELEM vt puap ft ,0.9528225806451613,0.26225769669327254,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
8,28.125977,Gay ,0.6225806451612903,0.39110604332953247,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
9,67.03022775,80) 20 1 35 20 1 60 l ,1.1919354838709677,1.1348346636259978,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
10,90.170227,WATER PULPY ,0.16612903225806452,1.2035347776510832,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
11,8.077995,U8 220 ,0.6310483870967742,0.5399087799315849,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
12,59.103394,TIME ,1.2556451612903226,0.5387685290763968,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
13,39.24247,suo ,1.4556451612903225,0.5407639680729761,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
14,17.066474857142854,BH DATE: ae nee tue cetenacue nee ,0.34838709677419355,0.6117445838084379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
15,87.328964,Rate ,1.1245967741935483,0.6892816419612314,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
19,94.652611,CHO ,0.20443548387096774,1.0818129988597491,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
20,95.574875,CHO ,0.35846774193548386,1.0949258836944127,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
21,95.5958445,20 35 ,0.7786290322580646,1.160775370581528,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
23,94.335846,SNACKS ,0.380241935483871,1.2548460661345495,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
25,91.984455,LIMCA 40 ,0.4157258064516129,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
26,68.841347,Amt: ,1.3423387096774193,1.4378563283922463,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/96.jpeg
3,10.095634333333333,seg Cauer epee ,1.403063280935107,0.17274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/15.jpeg
4,96.13662,TAX INVOICE ,0.9524385328496574,0.26225769669327254,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/15.jpeg
9,93.34456900000002,16-10-2022 1 7 ,1.1914550584441757,1.1348346636259978,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/15.jpeg
10,96.109993,Tourism Fee ,0.166062071745264,1.2035347776510832,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/15.jpeg
12,76.814049,T: ,1.2551390568319225,0.5387685290763968,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/15.jpeg
13,86.40275774999999,"111454, Bur (0)4 357 2999 F No: 100244835300003 ",1.4550584441757355,0.5407639680729761,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/15.jpeg
16,96.598488,Inv. No. ,1.456267634018541,0.7274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/15.jpeg
17,94.97772966666666,Dhanalakshmi Suresh 9434157 ,0.23821039903264812,0.7599771949828963,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/15.jpeg
18,96.21334300000001,07% 5% VAT ,0.08746473196291818,1.0624287343215508,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/15.jpeg
21,96.660278,9/10/2022 ,0.7783151954856913,1.160775370581528,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/15.jpeg
25,95.88288633333333,Holiday Inn Bur ,0.41555824264409513,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/15.jpeg
0,59.26678042857143,"(i) NEXUS FUN WITH FUNDA SJ-102, E ",0.4110528438886648,0.15535917901938426,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/83.jpeg
1,93.08046466666667,"Consulting Shriram Spandana, ",0.945139169019766,0.10433295324971494,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/83.jpeg
2,74.0010775,"Chalaghaita, W ",1.2613957240822913,0.1733181299885975,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/83.jpeg
3,70.728424,www.consulinexus.in ,1.4041952400161355,0.17274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/83.jpeg
4,96.28441633333334,TAX Original copy ,0.9532069382815651,0.26225769669327254,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/83.jpeg
5,96.177002,For: ,0.20250100847115773,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/83.jpeg
6,96.177002,For: ,0.33642597821702297,0.3928164196123147,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/83.jpeg
11,89.28818974999999,"II B, No.23 and Hosur Main Road Karnataka ",0.6313029447357805,0.5399087799315849,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/83.jpeg
14,93.1676395,"Bangalore — 560068, GSTIN/UIN: State Name ",0.34852763210972165,0.6117445838084379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/83.jpeg
20,89.450413,CGST (9%) ,0.35861234368697054,1.0949258836944127,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/83.jpeg
23,94.935417,in ,0.38039532069382814,1.2548460661345495,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/83.jpeg
24,94.935417,Words: ,0.48769665187575634,1.2548460661345495,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/83.jpeg
25,90.4531983888889,Please issue all cheques dtafts in PAN — AAJFN1414C GSTIN — 29AAJFN1414C1ZM State — Karnataka (29) HSN/SAC: 998145 ,0.41589350544574427,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/83.jpeg
0,89.67782966666665,Ack 182313049694334 Ack Dt 2023-02-16 10:29:00 ,0.3996078431372549,0.16515151515151516,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg
2,83.7784345,SUNDARLAL FLOOR; ,1.2262745098039216,0.18424242424242424,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg
4,84.59957600000001,"M/S INDIA LTD(AN 8585002239 {M): E-Mail ROAD, BLOCK-A, ",0.9266666666666666,0.2787878787878788,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg
5,95.0,         ,0.19686274509803922,0.38666666666666666,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg
7,96.767715,Original ,0.47843137254901963,0.4160606060606061,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg
8,96.931755,for ,0.6054901960784314,0.41575757575757577,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg
9,95.0,    ,1.1592156862745098,1.2063636363636363,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg
11,90.88446533333332,"~901A,KOLKATA-17 DEPOT M:9734258881 ",0.6137254901960785,0.573939393939394,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg
12,89.98593366666667,Invoice De On ,1.2211764705882353,0.5727272727272728,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg
13,93.38918699999999,16/02/2023 16/02/2023 ,1.415686274509804,0.5748484848484848,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg
14,82.27990673333333,(M) 9903991775 PAN ; AAACP7879D GSTIN/UIN LOAAACP7879D17Z1 CODE 19 STATE: Tax is Payable on Reverse ,0.3388235294117647,0.6503030303030303,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg
15,66.6993985,L.R. LR. ,1.0937254901960785,0.7327272727272728,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg
16,76.437668,if ,1.4168627450980391,0.7733333333333333,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg
25,59.1479985,TAXABLE AMT SGST of 1453 .39= 130. 81+ 5.00% of 3314.29= 82.86+ ,0.40431372549019606,1.5360606060606061,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg
0,63.78089583720929,"Reg cite ity. PAN NO: AAACH1925Q AUS gt toe NN SEZ License No: F.No.8/1/2007 N4 woes SIPCOT SEZ dated 8th Jan y pe Gato \2 2007,,Renewel ref. Ny, ""BRAND 2032 le No.8/1/2007/SIPCOT-SEZ ony, le DT.31.8.2012., Merger ref. F. a No. 8/1/2007/SIPCOT-SEZ dated 14.10.14 ",0.4110528438886648,0.15535917901938426,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/36.jpeg
1,91.1321715,Sunguvarchatram Sriperumbudur ,0.945139169019766,0.10433295324971494,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/36.jpeg
5,96.159748,Billing Address: TALLY SOLUTION AMR TECH ,0.20250100847115773,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/36.jpeg
6,95.57114025,"Billing Address: TALLY SOLUTION AMR TECH PARK II, ",0.33642597821702297,0.3928164196123147,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/36.jpeg
7,94.507889,"PRIVATE II, ",0.49213392496974584,0.39139110604332955,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/36.jpeg
8,96.593399,LIMITED ,0.6228317870108915,0.39110604332953247,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/36.jpeg
12,67.744326,SiN one 560068 KA India ,1.256151674062122,0.5387685290763968,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/36.jpeg
14,87.8316365,KA India SAJIL KM ,0.34852763210972165,0.6117445838084379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/36.jpeg
15,96.612823,Customer ,1.1250504235578862,0.6892816419612314,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/36.jpeg
16,95.30013475,30 Days Inv 12/04/2023 System order SURAJ SAJEEV ,1.4574425171440097,0.7274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/36.jpeg
17,93.854825125,GST Reg. No.: GST Reg. No.: PAN: PAN: ,0.23840258168616377,0.7599771949828963,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/36.jpeg
4,92.749687,IRN: ,0.9528225806451613,0.26406429391504016,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
5,92.7806425,"Karnataka Tower B,3rd Floor,Global Devarabeesanahalli Village, Bangalore, 560103 ",0.20241935483870968,0.36624569460390355,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
6,79.36275766666667,"Village, Varthur 560103 ",0.3362903225806452,0.39552238805970147,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
7,72.7010195,Varthur Hobli ,0.49193548387096775,0.3940872560275545,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
8,91.622452,Hobli ,0.6225806451612903,0.39380022962112515,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
9,92.68023761904763,"Park II, No. 23 24 Hosur Main Road Il, Hongasandra, Hosur Bangalore, 560068 560068 KAR Start Date Version End Date os ",1.1919354838709677,1.1426521239954075,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
13,91.35863675,15-Dec-2022 IN-SCU-100973 29AAACP7879D1Z0 AAACP7879D ,1.4556451612903225,0.5444890929965557,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
14,95.75343199999999,"Hongasandra, Hosur Main Road Bangalore, 560068 ",0.34838709677419355,0.6159586681974741,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
16,81.0991668,IN-SCO-218033 Routray Raju jyothi.rajlu@softwareone.com 29AAOCS6228H1ZU ,1.4568548387096774,0.7324913892078071,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
18,95.6138686,"AMR Tech Hongasandra, Bangalore, KAR ",0.0875,1.0697474167623422,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
19,96.462757,Hosur 560068 ,0.20443548387096774,1.0892652123995408,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
20,96.3677675,Main Road ,0.35846774193548386,1.1024684270952927,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
21,96.316236,"Bangalore, 560068 KAR ",0.7786290322580646,1.1687715269804821,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
24,96.3450245,Description Manufacturer ,0.4875,1.2634902411021813,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
25,84.29267623076923,"10 = X4152,02093.ML HSN/SAC 997331 SoftwareONE Microsoft 365 Business Basic Monthly Term Subscription with Monthly BASIC ae FIVE THOUSAND TWO HUNDRED SIXTY SEVEN RUPEES AND FIFTY ",0.4157258064516129,1.4549368541905856,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
26,95.38806919999999,Total INR excl. GST CGST ,1.3423387096774193,1.4477611940298507,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg
0,93.98736450000001,"OFFICE WORKS 175, SECOND FLOOR, DSIDC SHED, Invoice No FVPS-T-62/22-23 Date: 16-Feb-23 ",0.3996078431372549,0.16515151515151516,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/58.jpeg
1,93.69149574999999,"Okhla Industrial Area, E-Mail: ",0.9188235294117647,0.11090909090909092,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/58.jpeg
2,93.040718,New ,1.2262745098039216,0.18424242424242424,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/58.jpeg
3,90.675625,PAN No.: GSTIN No.: ,1.3650980392156862,0.18363636363636363,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/58.jpeg
